source,device,date,axis,hit_count,relative_path,source_root_label,original_device_guess,original_date_guess
39b_raw_file_axis,USER_DEVICE_MINI2,2025-08-01,backup_manifest,1,退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/xp_amp_app_usage_dnu-2025-08-01-122317.ips,my_device_logs,USER_DEVICE_MINI2,2025-08-01
39b_raw_file_axis,USER_DEVICE_MINI2,2025-08-01,shadow_cloud_terms,1,退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/1/JetsamEvent-2025-08-01-131112.ips,my_device_logs,USER_DEVICE_MINI2,2025-08-01
39b_raw_file_axis,USER_DEVICE_MINI2,2025-08-01,backup_manifest,1,退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/1/xp_amp_app_usage_dnu-2025-08-01-122317.ips,my_device_logs,USER_DEVICE_MINI2,2025-08-01
39b_raw_file_axis,USER_DEVICE_MINI2,2025-08-01,shadow_cloud_terms,1,USER_DEVICE_MINI2/2025/08/1/JetsamEvent-2025-08-01-131112.ips,my_device_logs,USER_DEVICE_MINI2,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,backup_manifest,500,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,backup_manifest,500,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,backup_manifest,500,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,backup_manifest,500,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,cloud_trust,461,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,evidence_pressure,461,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,evidence_pressure,461,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,cloud_trust,461,USER_DEVICE_12G/2025/08/2/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,evidence_pressure,461,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,evidence_pressure,461,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,cloud_trust,442,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,cloud_trust,442,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,cloud_trust,442,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,cloud_trust,442,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,telecom_wifi_proximity,345,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,telecom_wifi_proximity,345,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,telecom_wifi_proximity,345,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,telecom_wifi_proximity,345,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,trial_ab,139,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-02-021325.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,trial_ab,139,USER_DEVICE_12G/2025/08/2/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-02-021325.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,daemon_seam,66,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-02-021325.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,daemon_seam,66,USER_DEVICE_12G/2025/08/2/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-02-021325.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,telecom_wifi_proximity,54,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/log-power-2025-08-02-205139.session,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,telecom_wifi_proximity,54,USER_DEVICE_12G/2025/08/2/log-power-2025-08-02-205139.session,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,telecom_wifi_proximity,40,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,telecom_wifi_proximity,40,USER_DEVICE_12G/2025/08/2/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,evidence_pressure,36,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,evidence_pressure,36,USER_DEVICE_12G/2025/08/2/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,shadow_cloud_terms,28,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/log-power-2025-08-02-205139.session,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,trial_ab,28,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/log-power-2025-08-02-205139.session,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,shadow_cloud_terms,28,USER_DEVICE_12G/2025/08/2/log-power-2025-08-02-205139.session,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,trial_ab,28,USER_DEVICE_12G/2025/08/2/log-power-2025-08-02-205139.session,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,evidence_pressure,26,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/log-power-2025-08-02-205139.session,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,evidence_pressure,26,USER_DEVICE_12G/2025/08/2/log-power-2025-08-02-205139.session,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,daemon_seam,20,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,daemon_seam,20,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,daemon_seam,20,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,daemon_seam,20,USER_DEVICE_12G/2025/08/2/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,daemon_seam,20,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,daemon_seam,20,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,lateral_trust,17,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,lateral_trust,17,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,lateral_trust,17,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,lateral_trust,17,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,trial_ab,12,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,lateral_trust,12,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,trial_ab,12,USER_DEVICE_12G/2025/08/2/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,lateral_trust,12,USER_DEVICE_12G/2025/08/2/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,cloud_trust,11,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/spotlightknowledged.cpu_resource-2025-08-02-210036.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,cloud_trust,11,USER_DEVICE_12G/2025/08/2/spotlightknowledged.cpu_resource-2025-08-02-210036.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,backup_manifest,10,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,backup_manifest,10,USER_DEVICE_12G/2025/08/2/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,backup_manifest,7,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,backup_manifest,7,USER_DEVICE_12G/2025/08/2/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,policy_restriction,5,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,policy_restriction,5,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,policy_restriction,5,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,policy_restriction,5,USER_DEVICE_12G/2025/08/2/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,policy_restriction,5,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,policy_restriction,5,USER_DEVICE_12G/2025/08/2/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,lateral_trust,4,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,lateral_trust,4,USER_DEVICE_12G/2025/08/2/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,trial_ab,3,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,trial_ab,3,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,policy_restriction,2,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,policy_restriction,2,USER_DEVICE_12G/2025/08/2/Analytics-2025-08-02-070007.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,shadow_cloud_terms,1,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,shadow_cloud_terms,1,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/knowledgeconstructiond.cpu_resource-2025-08-02-141215.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,shadow_cloud_terms,1,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736 2.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,shadow_cloud_terms,1,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-02/stacks-2025-08-02-214736.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,shadow_cloud_terms,1,USER_DEVICE_12G/2025/08/2/JetsamEvent-2025-08-02-205617.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_DEVICE_12G,2025-08-02,shadow_cloud_terms,1,USER_DEVICE_12G/2025/08/2/knowledgeconstructiond.cpu_resource-2025-08-02-141215.ips,my_device_logs,USER_DEVICE_12G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,telecom_wifi_proximity,86,退避フォルダ/USER_BRIDGE_15G/bin&session/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,telecom_wifi_proximity,86,USER_BRIDGE_15G/2025/08/2/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,telecom_wifi_proximity,53,USER_BRIDGE_15G/2025/08/2/Analytics-2025-08-02-070008.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,trial_ab,53,USER_BRIDGE_15G/2025/08/2/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-02-042824.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,evidence_pressure,48,退避フォルダ/USER_BRIDGE_15G/bin&session/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,evidence_pressure,48,USER_BRIDGE_15G/2025/08/2/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,shadow_cloud_terms,46,退避フォルダ/USER_BRIDGE_15G/bin&session/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,trial_ab,46,退避フォルダ/USER_BRIDGE_15G/bin&session/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,shadow_cloud_terms,46,USER_BRIDGE_15G/2025/08/2/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,trial_ab,46,USER_BRIDGE_15G/2025/08/2/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,evidence_pressure,44,USER_BRIDGE_15G/2025/08/2/Analytics-2025-08-02-070008.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,trial_ab,28,USER_BRIDGE_15G/2025/08/2/Analytics-2025-08-02-070008.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,daemon_seam,27,USER_BRIDGE_15G/2025/08/2/Analytics-2025-08-02-070008.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,daemon_seam,20,USER_BRIDGE_15G/2025/08/2/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-02-042824.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,cloud_trust,13,USER_BRIDGE_15G/2025/08/2/Analytics-2025-08-02-070008.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,trial_ab,11,USER_BRIDGE_15G/2025/08/2/ChatGPT-2025-08-02-175922.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,daemon_seam,8,USER_BRIDGE_15G/2025/08/2/duetexpertd.cpu_resource-2025-08-02-044436.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,telecom_wifi_proximity,7,USER_BRIDGE_15G/2025/08/2/ChatGPT-2025-08-02-175922.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,evidence_pressure,6,USER_BRIDGE_15G/2025/08/2/ChatGPT-2025-08-02-175922.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,backup_manifest,5,USER_BRIDGE_15G/2025/08/2/Analytics-2025-08-02-070008.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,lateral_trust,4,USER_BRIDGE_15G/2025/08/2/Analytics-2025-08-02-070008.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,lateral_trust,3,USER_BRIDGE_15G/2025/08/2/ChatGPT-2025-08-02-175922.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,evidence_pressure,3,USER_BRIDGE_15G/2025/08/2/duetexpertd.cpu_resource-2025-08-02-044436.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,policy_restriction,2,USER_BRIDGE_15G/2025/08/2/Analytics-2025-08-02-070008.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,backup_manifest,2,USER_BRIDGE_15G/2025/08/2/ChatGPT-2025-08-02-175922.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,evidence_pressure,2,USER_BRIDGE_15G/2025/08/2/xp_amp_app_usage_dnu-2025-08-02-122628.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,lateral_trust,1,退避フォルダ/USER_BRIDGE_15G/bin&session/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,cloud_trust,1,退避フォルダ/USER_BRIDGE_15G/bin&session/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,backup_manifest,1,退避フォルダ/USER_BRIDGE_15G/bin&session/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,cloud_trust,1,USER_BRIDGE_15G/2025/08/2/ChatGPT-2025-08-02-175922.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,lateral_trust,1,USER_BRIDGE_15G/2025/08/2/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,cloud_trust,1,USER_BRIDGE_15G/2025/08/2/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,backup_manifest,1,USER_BRIDGE_15G/2025/08/2/log-power-2025-08-02-042826.session,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,evidence_pressure,1,USER_BRIDGE_15G/2025/08/2/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-02-042824.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,evidence_pressure,1,USER_BRIDGE_15G/2025/08/2/SiriSearchFeedback-2025-08-02-002112.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,daemon_seam,1,USER_BRIDGE_15G/2025/08/2/SiriSearchFeedback-2025-08-02-002112.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,daemon_seam,1,USER_BRIDGE_15G/2025/08/2/SiriSearchFeedback-2025-08-02-024358.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,lateral_trust,1,USER_BRIDGE_15G/2025/08/2/xp_amp_app_usage_dnu-2025-08-02-002001.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,cloud_trust,1,USER_BRIDGE_15G/2025/08/2/xp_amp_app_usage_dnu-2025-08-02-122628.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,backup_manifest,1,USER_BRIDGE_15G/2025/08/2/xp_amp_app_usage_dnu-2025-08-02-122628.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-02,lateral_trust,1,USER_BRIDGE_15G/2025/08/2/xp_amp_app_usage_dnu-2025-08-02-122628.ips,my_device_logs,USER_BRIDGE_15G,2025-08-02
39b_raw_file_axis,EXT_CONTACT_D,2025-08-02,cloud_trust,498,Ha Thao/2025/08/2/JetsamEvent-2025-08-02-101812.ips,friend_device_logs,EXT_CONTACT_D,2025-08-02
39b_raw_file_axis,EXT_CONTACT_D,2025-08-02,cloud_trust,448,Ha Thao/2025/08/2/JetsamEvent-2025-08-02-221339.ips,friend_device_logs,EXT_CONTACT_D,2025-08-02
